OD;AUTOR;UO;NUMERO;CODACAO;NOMEACAO;SUBACAO;GD;MA;MUNICIPIO;OBJETO;VALOR;EMALTERACAO;INSTRUMENTO
O;Dep. Cléber Chaparral;Fundo Estadual de Assistência Social - FEAS;20056;4050;Apoio à População em Situação de Vulnerabilidade;EN7N;44;50;Camocim de São Félix;Destina-se para apoiar as ações sociais da ASSOCIAÇÃO ALIADOS DA SAÚDE E BEM ESTAR SOCIAL - ASBES, CNPJ: 24.129.088/0001-04, com a AQUISIÇÃO DE UM VEÍCULO POPULAR, através do FEAS, objetivando servir aos projetos junto à população em situação de vulnerabilidade social do município de CAMOCIM DE SÃO FÉLIX. (conforme Ofício nº 002/2025);80000,0;SIM;
O;Dep. Cléber Chaparral;Fundo Estadual de Assistência Social - FEAS;20060;4050;Apoio à População em Situação de Vulnerabilidade;EN7P;44;50;Vertente do Lério;Destina-se para apoiar as ações sociais da ASSOCIAÇÃO CARAVANA DA CIDADANIA DE VERTENTE DO LÉRIO, CNPJ: 14.754.083/0001-19, com a AQUISIÇÃO DE UM VEÍCULO POPULAR, através do FEAS, objetivando servir aos projetos junto à população em situação de vulnerabilidade social do município de VERTENTE DO LÉRIO. (conforme Ofício nº 002/2025);80000,0;SIM;
O;Dep. Roberta Arraes;Fundo Estadual de Assistência Social - FEAS;60040;4050;Apoio à População em Situação de Vulnerabilidade;ENO3;44;50;Recife;O recurso no valor de R$ 200.000,00 (duzentos mil reais) será destinado a Associação de Apoio ao Desenvolvimento Humano e Assistência Social Portal 61, CNPJ nº 39.611.260/0001-39, situado na Av. Marquês de Olinda, 274, Bairro do Recife, Recife/PE, com o objetivo de apoiar a instituição visando a qualificação profissional de pessoas em situação de vulnerabilidade social.;200000,0;SIM;
O;Dep. Romero Sales Filho;Fundo Estadual de Assistência Social - FEAS;60083;4050;Apoio à População em Situação de Vulnerabilidade;ENOA;33;50;Jaboatão dos Guararapes;A emenda visa a auxiliar a entidade sem fins lucrativos AMBA - Associação dos Moradores de Buenos Aires, sediada em Candeias, Joaboatão dos Guararapes, inscrita no CNPJ N. 41.089.855/0001-18, no desempenho de suas atividades.;25000,0;SIM;
O;Dep. Sileno Guedes;Fundo Estadual de Assistência Social - FEAS;1111;4050;Apoio à População em Situação de Vulnerabilidade;EN1G;33;50;Recife;A presente emenda tem por objetivo a destinação de recursos para aquisição de Cestas Básicas a serem doadas a famílias em situação de vulnerabilidade social, através da instituição Associação Vizinhos Solidários, CNPJ 39.988.775/0001-52;60000,0;SIM;
O;Dep. Luciano Duque;Fundo Estadual de Assistência Social - FEAS;70041;4063;Ampliação da Rede de Segurança Alimentar e Nutricional - SAN;ENPZ;33;50;Salgueiro;Emenda destinada para ampliação da rede de segurança alimentar e nutricional pela Associação das Mulheres de Salgueiro inscrita no CNPJ 35.446.525/0001-30;100000,0;SIM;
O;Dep. Jarbas Filho;Secretaria de Educação e Esportes - Administração Direta;80014;4072;Ampliação do Suporte à Atividade Educacional;ENRR;44;50;Arcoverde;Investimento na conclusão do Centro de Apoio às Crianças e Adolescentes do município de Alagoinha, mantido pelo Centro de Educação e Desenvolvimento Comunitário - CEDEC, CNPJ: 04.428.863/0001-15, situado em Serra das Varas, zona rural de Arcoverde.;100000,0;SIM;
O;Dep. Waldemar Borges;Secretaria de Educação e Esportes - Administração Direta;30152;4072;Ampliação do Suporte à Atividade Educacional;ENCT;44;50;Pesqueira;A presente emenda no valor de R$ 30.000,00 (trinta mil reais) será destinada a Entidade PROVINCIA FRANSCISCANA DE SANTO ANTONIO DO BRASIL, CNPJ 10.968.204/0001-74, localizada na Cidade de Pesqueira, para realizar a aquisição de equipamentos de informática ,   e assim ministrar em sua sede, atividades junto a comunidade carente local, bem como cursos e afins.;30000,0;SIM;
O;Dep. Joaquim Lira;Secretaria de Cultura - Administração Direta;568;4514;Manutenção da Ouvidoria da Secretaria de Cultura;EMMR;33;90;Recife;manutenção da ouvidoria da Secretaria de cultura;536400,0;SIM;
O;Dep. France Hacker;Secretaria de Educação e Esportes - Administração Direta;885;4538;Fornecimento de Alimentação Escolar para o Ensino Regular;EMV6;33;50;Tamandaré;A presente emenda Parlamentar tem como objetivo fortalecer a Ação Comunitária em Tamandare, portadora do CNPJ nº 24.412.991.0001-88, na suplementação de alimentos.;30000,0;SIM;
O;Dep. William Brígido;Secretaria da Criança e da Juventude - Administração Direta;10012;4541;Fortalecimento do Sistema de Garantias de Direitos da Criança e do Adolescente, Ampliando a Política de Promoção, Prevenção e Proteção;EN7B;44;50;Limoeiro;Aquisição de novos instrumentos musicais para alunos da Sociedade Musical Santa Cecilia. CNPJ:07.150.776/0001-37;60000,0;SIM;
O;Dep. João Paulo Costa;Fundo Estadual de Saúde - FES-PE - Administração Direta;20035;4722;Fortalecimento da Atenção Integral da Saúde Mental do Estado;EN8D;33;50;Itamaracá;A presente emenda tem por objetivo o oferecimento de serviços de atendimento a pessoas atípicas. Será gerida pela INSTITUTO DE APOIO A GESTÃO, ESTUDOS, PESQUISAS E PRESERVAÇÃO AMBIENTAL - MONA, inscrita no CNPJ sob nº 06.058.324/0001-67.;200000,0;SIM;
O;Dep. Roberta Arraes;Fundo Estadual de Saúde - FES-PE - Administração Direta;60074;4722;Fortalecimento da Atenção Integral da Saúde Mental do Estado;ENO0;44;50;Olinda;O valor de R$ 299.999,00 (duzentos e noventa e nove mil novecentos noventa e nove reais) será destinado para a Saravida, CNPJ 05.818.105/0001-76 a fim de realizar um projeto para melhorar a atenção integral à saúde mental de grupo vulneráveis.;299999,0;SIM;
O;Dep. Romero Sales Filho;Secretaria de Educação e Esportes - Administração Direta;30052;4754;Programa de Fomento ao Desenvolvimento do Esporte;ENBV;44;50;Olinda;A emenda tem como objetivo colaborar as atividades desenvolvidas pelo Centro Social Amigos da Comunidade inscrito no CNPJ n° 19.050.658/0001-36 no município de Olinda.;45000,0;SIM;
D;Dep. Joaquim Lira;Fundo Estadual de Assistência Social - FEAS;90118;1161;Estruturação da rede do Sistema Único de Assistência Social no Estado de Pernambuco;ENVS;33;50;Vitória de Santo Antão;Ajuda no custeio do ASSOCIACAO ACOLHEDORA DE IDOSOS VOVO ULHY, CNPJ nº 46.627.894/0001-45.;25000,0;SIM;
D;Dep. Joaquim Lira;Fundo Estadual de Assistência Social - FEAS;90122;1161;Estruturação da rede do Sistema Único de Assistência Social no Estado de Pernambuco;ENVT;33;50;Bezerros;Ajuda no custeio do CENTRO DE EDUCACAO E ASSISTENCIA SOCIAL SANTO AMARO-CEASSA, CNPJ nº 09.039.470/0001-33.;96000,0;SIM;
D;Dep. Renato Antunes;Fundo Estadual de Saúde - FES-PE - Administração Direta;90075;2393;Garantia da Oferta de Procedimentos de Média e Alta Complexidade Ambulatorial e Hospitalar - Rede Própria sob Gestão Estadual;ENWN;44;90;Recife;Destina-se à aquisição de equipamentos para a ampliação e melhoria na atuação do HOSPITAL OTAVIO DE FREITAS, inscrito no CNPJ: 10.572.048/0004-70, contribuindo para a ampliação e qualificação dos serviços prestados à população em situação de vulnerabilidade social.;240028,0;SIM;
D;Dep. Renato Antunes;Fundo Estadual de Saúde - FES-PE - Administração Direta;90073;2393;Garantia da Oferta de Procedimentos de Média e Alta Complexidade Ambulatorial e Hospitalar - Rede Própria sob Gestão Estadual;ENWL;33;91;Recife;Destina-se à ampliação e melhoria na atuação do Hospital Universitário Oswaldo Cruz (HUOC) é 11.022.597/0013-25, contribuindo para a ampliação e qualificação dos serviços prestados à população em situação de vulnerabilidade social.;50014,0;SIM;
D;Dep. Roberta Arraes;Secretaria de Assistência Social, Combate à Fome e Políticas sobre Drogas - Administração Direta;90143;2951;Execução de Políticas de Prevenção às Drogas;ENWT;33;50;Recife;Apoiar com recurso referido a instituição Saravida, CNPJ 05.818.105/0001-76, nas ações de prevenção às drogas.;155000,0;SIM;
D;Dep. Henrique Queiroz Filho;Fundo Estadual de Saúde - FES-PE - Administração Direta;90019;3126;Aquisição de Medicamentos e Insumos Farmacêuticos;ENUS;33;41;Exú;A emenda visa propiciar aquisição de materiais de uso único (insumos gerais, insumos hospitalares e medicamentos) pelas unidades de saúde do município.;166822,0;SIM;
D;Dep. Henrique Queiroz Filho;Fundo Estadual de Saúde - FES-PE - Administração Direta;90020;3126;Aquisição de Medicamentos e Insumos Farmacêuticos;ENUT;33;41;Exú;A emenda visa propiciar aquisição de materiais de uso único (insumos gerais, insumos hospitalares e medicamentos) pelas unidades de saúde do município.;200000,0;SIM;
D;Dep. Henrique Queiroz Filho;Fundo Estadual de Saúde - FES-PE - Administração Direta;90093;3126;Aquisição de Medicamentos e Insumos Farmacêuticos;ENX7;33;41;Vicência;A emenda visa à aquisição de medicamentos de dispensação excepcional aos munícipes.;200000,0;SIM;
D;Dep. Henrique Queiroz Filho;Fundo Estadual de Saúde - FES-PE - Administração Direta;90121;3126;Aquisição de Medicamentos e Insumos Farmacêuticos;ENXB;33;50;Recife;A emenda visa propiciar a aquisição de materiais de uso único (insumos gerais, insumos hospitalares e medicamentos) para o Hospital de Câncer de Pernambuco, CNPJ nº 10.894.988/0001-33, localizado na Av. Cruz Cabugá, 1597, bairro Santo Amaro, Recife/PE.;100000,0;SIM;
D;Dep. João Paulo;Fundo Estadual de Saúde - FES-PE - Administração Direta;90146;3126;Aquisição de Medicamentos e Insumos Farmacêuticos;ENVC;33;91;Recife;Prover recursos orçamentários para a aquisição de materiais de uso único,insumos gerais e insumos hospitalares para os serviços de Terapia Ocupacional e Fonoaudiologia do Hospital  Universitário Oswaldo Cruz,CNPJ:11.022.597/0013-25;130000,0;SIM;
D;Dep. João Paulo;Fundo Estadual de Saúde - FES-PE - Administração Direta;90147;3126;Aquisição de Medicamentos e Insumos Farmacêuticos;ENVD;33;50;Jaboatão dos Guararapes;Prover recurso orçamentário para a aquisição de materiais e medicamentos hospitalares destinados ao Hospital Memorial Guararapes, CNPJ: 10.072.296/0004-52. Instituição filantrópica de saúde localizada em Jaboatão dos Guararapes/PE, com a finalidade de fortalecer o abastecimento da farmácia hospitalar e garantir a regularidade da assistência prestada em seus setores, incluindo unidades de internação, pronto atendimento e mais de 70 leitos de UTI (Adulto, Pediátrica e Neonatal).;100000,0;SIM;
D;Dep. João Paulo;Fundo Estadual de Saúde - FES-PE - Administração Direta;90148;3126;Aquisição de Medicamentos e Insumos Farmacêuticos;ENVE;33;50;Jaboatão dos Guararapes;Prover recurso orçamentário para a aquisição de materiais e medicamentos hospitalares destinados ao Hospital Memorial Jaboatão - CNPJ: 10.072.296/0003-71, unidade filantrópica 100% SUS, com a finalidade de assegurar o fornecimento contínuo de insumos essenciais à execução dos serviços hospitalares, especialmente em procedimentos cirúrgicos, urgências e internações.;100000,0;SIM;
D;Dep. João Paulo;Fundo Estadual de Saúde - FES-PE - Administração Direta;90149;3126;Aquisição de Medicamentos e Insumos Farmacêuticos;ENVF;33;90;Recife;Prover recurso orçamentário para procedimentos de média e alta complexidade Hospitalar do Hospital Agamenon Magalhães-CNPJ 10.572.048/0003-90.;200000,0;SIM;
D;Dep. Joaquim Lira;Fundo Estadual de Saúde - FES-PE - Administração Direta;90103;3126;Aquisição de Medicamentos e Insumos Farmacêuticos;ENVR;33;41;Araçoiaba;Custeio em aquisição de medicamentos e insumos farmacêuticos para as unidades de saúde do município.;400000,0;SIM;
D;Dep. Joaquim Lira;Fundo Estadual de Saúde - FES-PE - Administração Direta;90133;3126;Aquisição de Medicamentos e Insumos Farmacêuticos;ENXC;44;41;Itaquitinga;Custeio em aquisição de medicamentos e insumos farmacêuticos para as unidades de saúde do município.;90400,0;SIM;
D;Dep. Joel da Harpa;Fundo Estadual de Saúde - FES-PE - Administração Direta;90064;3126;Aquisição de Medicamentos e Insumos Farmacêuticos;ENVV;33;41;Vicência;Emenda destinada para Custear  insumos e medicamentos que garantam o funcionamento adequado dos serviços através do fundo municipal  de saúde de Vicência.;80000,0;SIM;
D;Dep. Joel da Harpa;Fundo Estadual de Saúde - FES-PE - Administração Direta;90065;3126;Aquisição de Medicamentos e Insumos Farmacêuticos;ENVW;33;50;Caruaru;A presente emenda é destinada ao Instituto do Câncer Infantil do Agreste - ICIA (CNPJ nº 06.061.422/0001-53), para custeio de insumos gerais, hospitalares e medicamentos.;80000,0;SIM;
D;Dep. Sileno Guedes;Fundo Estadual de Saúde - FES-PE - Administração Direta;90129;3126;Aquisição de Medicamentos e Insumos Farmacêuticos;ENXI;33;41;Goiana;A presente emenda tem por objetivo a destinação de recursos para custeio na área de saúde, no Município de Goiana;500000,0;SIM;
D;Dep. Simone Santana;Fundo Estadual de Saúde - FES-PE - Administração Direta;90110;3126;Aquisição de Medicamentos e Insumos Farmacêuticos;ENX3;33;50;Vitória de Santo Antão;A Emenda destina-se a aquisição de medicamentos e insumos farmacêuticos, para a Associação de Proteção à Maternidade e a Infância da Vitória de Santo Antão, CNPJ 11.683.174/0001-12, no valor de R$ 100.000,00;100000,0;SIM;
D;Dep. Waldemar Borges;Fundo Estadual de Saúde - FES-PE - Administração Direta;90025;3126;Aquisição de Medicamentos e Insumos Farmacêuticos;ENXN;33;41;São José do Egito;A presente emenda, no valor de R$ 200.000,00 (duzentos mil reais), será destinada a Prefeitura de São José do Egito, para aquisição de materiais e insumos que serão utilizados nos atendimentos das Unidades de Média e Alta Complexidade do Município de São José do Egito - PE.;200000,0;SIM;
D;Dep. William Brígido;Fundo Estadual de Saúde - FES-PE - Administração Direta;90126;3126;Aquisição de Medicamentos e Insumos Farmacêuticos;ENXU;33;50;Vitória de Santo Antão;Destina-se para melhoria e ampliação de assistência de saúde prestada à população, por intermédio de ajuda ao CUSTEIO para aquisição de medicamento, insumos farmacêutico e ou médico-hospitalares, através da ASSOCIAÇÃO DE PROTEÇÃO A MATERNINADE. E A INFÂNCIA DE VITÓRIA DE SANTO ANTÃO - APAMI, CNPJ nº 11.683.174/0001-12, do município de Vitória de De Santo Antão.;160000,0;SIM;
D;Dep. Romero Sales Filho;Secretaria de Desenvolvimento Agrário, Agricultura, Pecuária e Pesca - Administração Direta;90090;4055;Ampliação da Infraestrutura Hídrica no Meio Rural;ENWW;33;50;Buíque;A emenda é destinada ao repasse de recursos à entidade sem ?ns lucrativos denominada INSTITUTO DE APOIO A GESTÃO, ESTUDOS, PESQUISAS E PRESERVAÇÃO AMBIENTAL - MONA, inscrita no CNPJ nº. 06.058.324/0001-67, e tem por objetivo incrementar a captação, armazenamento e distribuição de água potável no meio rural, por meio da construção e ampliação de barragens, poços e cisternas.;70000,0;SIM;
D;Dep. Romero Sales Filho;Secretaria de Desenvolvimento Agrário, Agricultura, Pecuária e Pesca - Administração Direta;90091;4055;Ampliação da Infraestrutura Hídrica no Meio Rural;ENWX;44;50;Afogados da Ingazeira;A emenda é destinada ao repasse de recursos à entidade sem fins lucrativos denominada INSTITUTO DE APOIO A GESTÃO, ESTUDOS, PESQUISAS E PRESERVAÇÃO AMBIENTAL - MONA, inscrita no CNPJ nº. 06.058.324/0001-67, e tem por objetivo incrementar a captação, armazenamento e distribuição de água potável no meio rural, por meio da construção e ampliação de barragens, poços e cisternas.;70000,0;SIM;
D;Dep. Luciano Duque;Instituto Agronômico de Pernambuco - IPA;90009;4074;Ampliação do Acesso à Água para Famílias do Meio Rural;ENW9;44;90;Serra Talhada;Emenda destinada para aquisição de retroescavadeira.;100000,0;SIM;
D;Dep. Renato Antunes;Instituto Agronômico de Pernambuco - IPA;80104;4074;Ampliação do Acesso à Água para Famílias do Meio Rural;ENSZ;44;90;Caetés;Destina-se ao Instituto Agronômico de Pernambuco (IPA), inscrito no CNPJ: 10.912.293/0001-37, para a furação de poços no município de Caetés, pela necessidade de garantir o acesso regular e seguro à água potável para a população, especialmente nas áreas rurais e comunidades que enfrentam escassez hídrica. A região sofre com longos períodos de estiagem, o que compromete o abastecimento, a produção agrícola e a qualidade de vida dos moradores.;100000,0;SIM;
D;Dep. João Paulo Costa;Fundo Estadual de Saúde - FES-PE - Administração Direta;90071;4217;Ações de Atenção Primária e das Políticas Estratégicas;ENVJ;33;50;Olinda;Para ações na área de saúde pública da mulher, visando a melhoria na qualidade do atendimento a esta população, por meio do Instituto Sandra Moraes, inscrito no CNPJ nº 14.879.742/0001-43.;198203,0;SIM;
D;Dep. João Paulo Costa;Fundo Estadual de Saúde - FES-PE - Administração Direta;90142;4217;Ações de Atenção Primária e das Políticas Estratégicas;ENVK;33;50;Recife;"A emenda é destinada a qualificar a Atenção Primária em Saúde, através da Estratégia de Saúde da Familla, pautada no modelo de atenção da vigilância à saúde, através de políticas estratégias voltadas para grupos específicos, buscando reduzir a morbimortalidade infantil; assegurar assistência aos portadores de doenças mentais, organizar serviços voltados para pessoas com deficiência; assegurar ações de promoção, prevenção e recuperação da saúde do Idoso; assegurar a plena implementação da Política de Saúde Integral da População Negra; assegurar a plena implementação da Política de Saúde Integral da População com foco nos agravos à saúde e ciclos da vida, na perspectiva da promoção, prevenção e assistência à saúde, monitoramento, avaliação, qualificação e educação permanente para Atenção Primária, através da entidade sem fins lucrativos INSTITUTO IMPULSE para o Desenvolvimento e Gestão da Cultura, Arte, Educação, Saúde, Ciência, Tecnologia e do Meio Ambiente, CNPJ nº. 00.575.321/0001-14.";200000,0;SIM;
D;Dep. Junior Matuto;Fundo Estadual de Saúde - FES-PE - Administração Direta;90035;4217;Ações de Atenção Primária e das Políticas Estratégicas;ENW0;33;50;Olinda;Para ações na área de saúde pública da mulher, visando a melhoria na qualidade do atendimento a esta população, por meio do Instituto Sandra Moraes, inscrito no CNPJ nº 14.879.742/0001-43;299999,0;SIM;
D;Dep. Junior Matuto;Fundo Estadual de Saúde - FES-PE - Administração Direta;90036;4217;Ações de Atenção Primária e das Políticas Estratégicas;ENW1;33;50;Olinda;Para ações na área de saúde pública da mulher, visando a melhoria na qualidade do atendimento a esta população, por meio do Instituto Sandra Moraes, inscrito no CNPJ nº 14.879.742/0001-43;250000,0;SIM;
D;Dep. Junior Matuto;Fundo Estadual de Saúde - FES-PE - Administração Direta;90045;4217;Ações de Atenção Primária e das Políticas Estratégicas;ENW2;33;50;Recife;Para ações na área de saúde pública da mulher, visando a melhoria na qualidade do atendimento a esta população, por meio do Instituto Sandra Moraes, inscrito no CNPJ nº 14.879.742/0001-43;299999,0;SIM;
D;Dep. Junior Matuto;Fundo Estadual de Saúde - FES-PE - Administração Direta;90046;4217;Ações de Atenção Primária e das Políticas Estratégicas;ENW3;33;50;Paulista;Para ações na área de saúde pública da mulher, visando a melhoria na qualidade do atendimento a esta população, por meio do Instituto Sandra Moraes, inscrito no CNPJ nº 14.879.742/0001-43;299999,0;SIM;
D;Dep. Junior Matuto;Fundo Estadual de Saúde - FES-PE - Administração Direta;90051;4217;Ações de Atenção Primária e das Políticas Estratégicas;ENW6;33;50;Olinda;Para ações na área de saúde pública da mulher, visando a melhoria na qualidade do atendimento a esta população, por meio do Instituto Sandra Moraes, inscrito no CNPJ nº 14.879.742/0001-43;250000,0;SIM;
D;Dep. Nino de Enoque;Fundo Estadual de Saúde - FES-PE - Administração Direta;90079;4217;Ações de Atenção Primária e das Políticas Estratégicas;ENXH;33;50;Recife;A emenda é destinada a qualificar a Atenção Primária em Saúde, através da Estratégia de Saúde da Familla, pautada no modelo de atenção da vigilância à saúde, através de políticas estratégias voltadas para grupos específicos, buscando reduzir a morbimortalidade infantil, assegurar assistência aos portadores de doenças mentais, organizar serviços voltados para pessoas com deficiência, assegurar ações de promoção, prevenção e recuperação da saúde do Idoso, assegurar a plena implementação da Política de Saúde Integral da População Negra, assegurar a plena implementação da Política de Saúde Integral da População LGBT com foco nos agravos à saúde e ciclos da vida, na perspectiva da promoção, prevenção e assistência à saúde, monitoramento, avaliação, qualificação e educação permanente para Atenção Primária, através da entidade sem fins lucrativos INSTITUTO IMPULSE para o Desenvolvimento e Gestão da Cultura, Arte, Educação, Saúde, Ciência, Tecnologia e do Meio Ambiente, CNPJ nº. 00.575.321/0001-14;80000,0;SIM;
D;Dep. William Brígido;Fundo Estadual de Saúde - FES-PE - Administração Direta;90081;4217;Ações de Atenção Primária e das Políticas Estratégicas;ENXS;33;50;Paulista;Destina-se emenda para manutenção da capacidade operacional da instituição SOS TUDO PELO SOCIAL do CNPJ: 22.931.980/0001-89;120000,0;SIM;
D;Dep. Renato Antunes;Secretaria de Defesa Social - Administração Direta;90116;4223;Melhoria da Infraestrutura das Unidades de Segurança Pública;ENWP;44;90;Recife;Destina-se à aquisição de equipamentos e mobiliários para a melhoria nas instalações do NUPREV - Núcleo de Prevenção à Violência( da Av. Recife), através da Secretaria de Defesa Social de Pernambuco (SDS-PE) - inscrita no CNPJ: 02.960.040/0001-00, contribuindo para a ampliação dos serviços prestados à população.;158,0;SIM;
D;Dep. Abimael Santos;Secretaria de Planejamento, Gestão e Desenvolvimento Regional - Administração Direta;90033;4424;Transferências especiais;ENTP;44;40;Santa Cruz do Capibaribe;Transferência Especial.;20000,0;SIM;
D;Dep. Antônio Moraes;Secretaria de Planejamento, Gestão e Desenvolvimento Regional - Administração Direta;90050;4424;Transferências especiais;ENTU;44;40;Pedra;Transferência Especial.;60000,0;SIM;
D;Dep. Claudiano Martins Filho;Secretaria de Planejamento, Gestão e Desenvolvimento Regional - Administração Direta;90014;4424;Transferências especiais;ENTV;33;40;Águas Belas;Transferência Especial.;430000,0;SIM;
D;Dep. Claudiano Martins Filho;Secretaria de Planejamento, Gestão e Desenvolvimento Regional - Administração Direta;90015;4424;Transferências especiais;ENTW;44;40;Águas Belas;Transferência Especial.;70000,0;SIM;
D;Dep. Diogo Moraes;Secretaria de Planejamento, Gestão e Desenvolvimento Regional - Administração Direta;90124;4424;Transferências especiais;ENU6;33;40;Jataúba;Transferência Especial.;150000,0;SIM;
D;Dep. Diogo Moraes;Secretaria de Planejamento, Gestão e Desenvolvimento Regional - Administração Direta;90125;4424;Transferências especiais;ENU7;44;40;São Bento do Una;Transferência Especial.;150000,0;SIM;
D;Dep. Edson Vieira;Secretaria de Planejamento, Gestão e Desenvolvimento Regional - Administração Direta;90086;4424;Transferências especiais;ENUB;44;40;Sirinhaém;Transferência Especial.;78000,0;SIM;
D;Dep. Jarbas Filho;Secretaria de Planejamento, Gestão e Desenvolvimento Regional - Administração Direta;90030;4424;Transferências especiais;ENV2;44;40;Ipubí;Transferência Especial.;100000,0;SIM;
D;Dep. Jarbas Filho;Secretaria de Planejamento, Gestão e Desenvolvimento Regional - Administração Direta;80074;4424;Transferências especiais;ENRW;44;40;Buíque;Transferência Especial.;10000,0;SIM;
D;Dep. Joãozinho Tenório;Secretaria de Planejamento, Gestão e Desenvolvimento Regional - Administração Direta;90112;4424;Transferências especiais;ENVL;33;40;Goiana;Transferência Especial.;150000,0;SIM;
D;Dep. Joaquim Lira;Secretaria de Planejamento, Gestão e Desenvolvimento Regional - Administração Direta;90134;4424;Transferências especiais;ENXD;44;40;Capoeiras;Transferência Especial.;100000,0;SIM;
D;Dep. Luciano Duque;Secretaria de Planejamento, Gestão e Desenvolvimento Regional - Administração Direta;90063;4424;Transferências especiais;ENWB;44;40;Sertânia;Transferência Especial.;100000,0;SIM;
D;Dep. Sileno Guedes;Secretaria de Planejamento, Gestão e Desenvolvimento Regional - Administração Direta;90078;4424;Transferências especiais;ENX2;44;40;Goiana;Transferência Especial.;438200,0;SIM;
D;Dep. Roberta Arraes;Fundo Estadual de Saúde - FES-PE - Administração Direta;90140;4553;Construção, Ampliação, Reforma e Equipagem de Unidades de Saúde;ENWS;44;50;Recife;Apoiar ações de saúde através da SAMIPE - Sociedade de Assistência Materno Infantil de Pernambuco, CNPJ 00.238.737/0001-47, com o objetivo de ampliação da capacidade de atendimento gratuito à população Pernambucana.;210599,0;SIM;
D;Dep. Rodrigo Farias;Fundo Estadual de Saúde - FES-PE - Administração Direta;90083;4553;Construção, Ampliação, Reforma e Equipagem de Unidades de Saúde;ENWU;44;41;Catende;Aquisição de Veículo, com capacidade para transporte de pacientes e acompanhantes, destinado ao serviço de Transporte Fora do Domicílio(TFD), visando garantir o acesso a tratamentos médicos em outras localidades. CNPJ: 08.247.860/0001-36;400000,0;SIM;
D;Dep. Romero Sales Filho;Fundo Estadual de Saúde - FES-PE - Administração Direta;90012;4553;Construção, Ampliação, Reforma e Equipagem de Unidades de Saúde;ENWV;44;50;Afogados da Ingazeira;A emenda é destinada a aprimorar o atendimento da população de Afogados da Ingazeira através da aquisição de uma ambulância para equipagem do Hospital Regional Emília Câmara.;125000,0;SIM;
D;Dep. Romero Sales Filho;Fundo Estadual de Saúde - FES-PE - Administração Direta;30125;4553;Construção, Ampliação, Reforma e Equipagem de Unidades de Saúde;ENBA;44;50;Caruaru;A emenda é destinada a melhorar a qualidade da assistência prestada à população, através da equipagem do Instituto Santa Augusta de Saúde Popular inscrito no CNPJ nº 02.766.495/0001-90.;200000,0;SIM;
D;Dep. Romero Sales Filho;Fundo Estadual de Saúde - FES-PE - Administração Direta;30120;4553;Construção, Ampliação, Reforma e Equipagem de Unidades de Saúde;ENB9;44;50;Caruaru;A emenda é destinada a melhorar a qualidade da assistência prestada à população, através da equipagem do Instituto Santa Augusta de Saúde Popular inscrito no CNPJ nº 02.766.495/0001-90.;100000,0;SIM;
D;Dep. Romero Sales Filho;Fundo Estadual de Saúde - FES-PE - Administração Direta;90095;4553;Construção, Ampliação, Reforma e Equipagem de Unidades de Saúde;ENWY;44;50;Caruaru;A emenda é destinada a melhorar a qualidade da assistência prestada à população, através da ampliação, reforma e equipagem do Instituto Santa Augusta de Saúde Popular inscrito no CNPJ nº 02.766.495/0001-90.;100000,0;SIM;
D;Dep. Romero Sales Filho;Fundo Estadual de Saúde - FES-PE - Administração Direta;90096;4553;Construção, Ampliação, Reforma e Equipagem de Unidades de Saúde;ENWZ;44;50;Caruaru;A emenda é destinada a melhorar a qualidade da assistência prestada à população, através da ampliação, reforma e equipagem do Instituto Santa Augusta de Saúde Popular inscrito no CNPJ nº 02.766.495/0001-90.;200000,0;SIM;
D;Dep. Rosa Amorim;Fundo Estadual de Saúde - FES-PE - Administração Direta;90060;4553;Construção, Ampliação, Reforma e Equipagem de Unidades de Saúde;ENX1;44;50;Recife;Emenda se destina ao Instituto do Fígado e Transplantes de Pernambuco - IFP - CNPJ: 07.421.280/0001-50, para aquisição de equipamento para melhoria do atendimento do IFP a população.;100000,0;SIM;
D;Dep. Sileno Guedes;Fundo Estadual de Saúde - FES-PE - Administração Direta;10081;4553;Construção, Ampliação, Reforma e Equipagem de Unidades de Saúde;EN6R;44;41;João Alfredo;A presente emenda tem por objetivo a destinação à aquisição de uma Ambulância - Unidade Móvel de Saúde (Suporte Básico e/ou Avançado de Vida) para o Município de João Alfredo;500000,0;SIM;
D;Dep. Waldemar Borges;Fundo Estadual de Saúde - FES-PE - Administração Direta;90024;4553;Construção, Ampliação, Reforma e Equipagem de Unidades de Saúde;ENXM;44;50;Caruaru;A presente emenda no valor de R$ 100.000,00 (cem mil reais), será destinada ao Instituto Santa Augusta, CNPJ nº 02.766.495/0001-90, para melhorar a qualidade no atendimento de saúde a população, através da ampliação, reforma e equipagem da unidade.;100000,0;SIM;
D;Dep. Nino de Enoque;Fundo Estadual de Saúde - FES-PE - Administração Direta;90128;2164;Vigilância Epidemiológica e Ambiental;ENWH;33;50;Jaboatão dos Guararapes;A emenda visa concessão de recursos financeiros ao Instituto Quem Ama Castra os Animais – CNPJ : 43.725.844/0001-02 para custeio de ações de castração e controle populacional de cães e gatos no municipio de Jaboatão dos Guararapes.;60000,0;SIM;
D;Dep. William Brígido;Secretaria de Mobilidade e Infraestrutura - Administração Direta;90106;3988;Execução de Obras de Infraestrutura de Transportes no Estado;ENXT;44;40;Primavera;A emenda destina-se para a  construção de uma ponte para veículos no Engenho Tabocas localizado no município de Primavera.;130000,0;SIM;
